event_time,user_uuid,devicegroup,device,ip_address,os_family,os_name,browser_name,locode,postal_code
1534265924,3abaf383b429fd86060c472f45d9c8122dbfab00,PC,Other$Other,5e070b651af33f89aabe6f50d94e771ba6ec9b13,Windows,10,Chrome,DE-BE-BER,12529
1534265924,3abaf383b429fd86060c472f45d9c8122dbfab00,PC,Other$Other,5e070b651af33f89aabe6f50d94e771ba6ec9b13,Windows,10,Chrome,DE-BE-BER,12529
1534265924,3abaf383b429fd86060c472f45d9c8122dbfab00,PC,Other$Other,5e070b651af33f89aabe6f50d94e771ba6ec9b13,Windows,10,Chrome,DE-BE-BER,12529
1534265924,3abaf383b429fd86060c472f45d9c8122dbfab00,PC,Other$Other,5e070b651af33f89aabe6f50d94e771ba6ec9b13,Windows,10,Chrome,DE-BE-BER,12529
1534265924,a0b38e325ae7b766beeeca00e14817ee3f77fdf7,Tablet,Apple$iPad,a0183d48633932943d84cd4e5b2a4e18a4e1a8bb,iOS,11,Safari,DE-NI-,26556
1534265924,a0b38e325ae7b766beeeca00e14817ee3f77fdf7,Tablet,Apple$iPad,a0183d48633932943d84cd4e5b2a4e18a4e1a8bb,iOS,11,Safari,DE-NI-,26556
1534265924,c98977313d1db41b2a08607b125405c17f072a34,Phone,Samsung$Other,905e402c56fa63e60b6fcf33157309eb420370d7,Android,7,Chrome,DE-BW-STR,70173
1534265924,d1a66a28f5d34f60554b2cc844c28f13a53fab67,ConnectedTV,Panasonic$Other,52f5ddbccf8ca10030b69c8861930caac4e12df8,Other,Other,Other,DE-BY-ADM,85598
1534265924,7e90fe3e18f7e422d8cea3555f0ed629a29cdfbd,ConnectedTV,Other$Other,60e5fff1b479137378c5ee708d08546e87c7ec90,Other,Other,Other,DE-NW-BON,53225
1534265924,66d3dc215f27fb3d8f5d14ce7accaac5f58330de,ConnectedTV,Panasonic$Other,dec4b6ecb7d7337a1c7c36b5d9f2f919efbd70d8,Other,Other,Other,DE-BY-HEK,91217
1534265924,17eac0952affc3cc9434286df7a2786017311e42,ConnectedTV,LG$Other,13f223618ed0a80955bbea4c96f8b9dbee2051b7,WebOS,Other,Chrome,DE-BW-KCH,79199
1534265925,e579b61ff526c8e6c127ba096f0072dfcf4d743d,Phone,Samsung$Other,79adaf0429d11ed0e42041be9451b7aae090a638,Android,8,Chrome,DE-BY-SWB,91126
1534265925,e579b61ff526c8e6c127ba096f0072dfcf4d743d,Phone,Samsung$Other,79adaf0429d11ed0e42041be9451b7aae090a638,Android,8,Chrome,DE-BY-SWB,91126
1534265925,e579b61ff526c8e6c127ba096f0072dfcf4d743d,Phone,Samsung$Other,79adaf0429d11ed0e42041be9451b7aae090a638,Android,8,Chrome,DE-BY-SWB,91126
1534265925,04cdba6ffb185351d224d390fe37ba065485d7ff,ConnectedTV,LG$Other,c3d36d502b98b83eb8771f7503b48c8be3f4c214,Linux,Other,Other,DE-BW-VIS,78048
1534265925,399e5d7544008c06a43ea823a1c8f16cc79db71c,ConnectedTV,LG$Other,a765ab8cffdb40105b8aaa1ce4476590ba49b8cf,WebOS,Other,Chrome,AT-4-LNZ,4020
1534265926,6292da3de8722aa9ddd74247780af0cf2297fdeb,ConnectedTV,Other$Other,035d63a8b1a4b67928624378fc14ab613fc10b27,Linux,Other,Other,DE-SH-BRB,25541
1534265926,fce55534913eaa229d7d6829aee9e066ddeae9f6,PC,Other$Other,082fbdb506b9663aa4b5fd437e5749fad4391188,Windows,10,Firefox,DE-NW-BON,53119
1534265926,b602d594afd2b0b327e07a06f36ca6a7e42546d0,ConnectedTV,Samsung$Other,089b2ead9934e23f4ade1697f90b5cc2841da3aa,Other,Other,Other,DE-BW-STR,70176
1534265927,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,HTC$Other,9c5a8d93881cf2b05d69b476cc12d2e059f9f7e0,Android,6,Chrome,DE-NI-OLO,26121
1534265927,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Apple$Other,825296bbc49fb2630c0b865b5d63ddff0a9bf771,macOS,10.13,Safari,DE-NW-MSR,48157
1534265928,d2921d3745d3e3957ff0e3a03dc865632c03c42c,ConnectedTV,Panasonic$Other,b18922f7d337c8cec073ee252e7b034ba77b1ca4,Other,Other,Other,CH-AI-APP,9050
1534265928,0c67bc36418bc692dbfe0afea9be322021589311,ConnectedTV,Telefunken$Other,f3429b4274da3cdf65b7a731ec92aea19d534642,Linux,Other,Opera,DE-NW-DUI,47198
1534265928,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,b4b9bc7acc576e658b13aef2e9722b05854ad4ea,Windows,7,Firefox,DE-HB-RME,28199
1534265928,61cbf611126a5bba32fd56a82db7e3a4b36d8a2a,PC,Other$Other,01cd2729a6dee363689df78bda4cff50b8b7dc26,Windows,10,Edge,DE-SH-KAP,24376
1534265928,61cbf611126a5bba32fd56a82db7e3a4b36d8a2a,PC,Other$Other,01cd2729a6dee363689df78bda4cff50b8b7dc26,Windows,10,Edge,DE-SH-KAP,24376
1534265928,61cbf611126a5bba32fd56a82db7e3a4b36d8a2a,PC,Other$Other,01cd2729a6dee363689df78bda4cff50b8b7dc26,Windows,10,Edge,DE-SH-KAP,24376
1534265928,b321d0262514110b87f3ce416c06549e4a12d3ac,PC,Other$Other,2e474ca8ce5f0fa3499deaed8ec851b9fd415694,Windows,8,Chrome,DE-NW-CGN,51067
1534265928,b321d0262514110b87f3ce416c06549e4a12d3ac,PC,Other$Other,2e474ca8ce5f0fa3499deaed8ec851b9fd415694,Windows,8,Chrome,DE-NW-CGN,51067
1534265928,b321d0262514110b87f3ce416c06549e4a12d3ac,PC,Other$Other,2e474ca8ce5f0fa3499deaed8ec851b9fd415694,Windows,8,Chrome,DE-NW-CGN,51067
1534265928,b321d0262514110b87f3ce416c06549e4a12d3ac,PC,Other$Other,2e474ca8ce5f0fa3499deaed8ec851b9fd415694,Windows,8,Chrome,DE-NW-CGN,51067
1534265928,650bbac877a39c375a59cd65d2c0b690b662b9ea,PC,Other$Other,9ed288e63586eb7138d7643aeeaef0abd616df2c,Windows,7,MSIE,DE-BW-WGN,88239
1534265929,8c857429f91a7af73bb20d90ab97c0a57b58e8ee,Phone,Samsung$Other,f883e277c1f68e0b1875b13a896c96e6e2e49b9f,Android,6,Chrome,DE-BY-,94169
1534265929,4367c5c384294b53ca51374d069f8c302dc33fb2,PC,Apple$Other,b225420a1593db5e60df3e9bd76f5b2ec755fad1,macOS,10.13,Safari,ZA-WC-CPT,7945
1534265930,d73b7f81aaab9507086a4608231651aefe735162,ConnectedTV,Samsung$Other,8f927cb9e0d7f9fc29d5e5893376b1232674de92,Other,Other,Other,DE-HH-HAM,22085
1534265930,abad1461085ed22d96f64374b531f2ac53ecec7f,ConnectedTV,Samsung$Other,e775baab15bc544b0db03278462b92371f7adc04,Other,Other,Other,DE-BW-GLG,70839
1534265930,c18b0ec8d0e1f6eced7ca28eccfe2bf3d24646c1,ConnectedTV,Telefunken$Other,3bd268e3ab5d31822763ebee008786b65dd8bbdc,Linux,Other,Opera,DE-NI-HAJ,30459
1534265930,48f7446bfa3186c9f0fa7e2dbc439297e530415d,ConnectedTV,Samsung$Other,d8836c473a585a338603320bf457d64d7b6c558f,Other,Other,Other,CH-LU-LZN,6005
1534265930,b91cd91aff85d84ef4ce52a8d15547dddb6b2e13,Tablet,Apple$iPad,2a767688b5007920577e66eb94615ba70d190697,iOS,11,Safari,DE-BY-ERG,85435
1534265930,b91cd91aff85d84ef4ce52a8d15547dddb6b2e13,Tablet,Apple$iPad,2a767688b5007920577e66eb94615ba70d190697,iOS,11,Safari,DE-BY-ERG,85435
1534265930,edaada476707b80e1353348e0fc0530c4e86ba5c,PC,Apple$Other,ad506849993b2466f338a629ad951f775c4d0dd1,macOS,10.11,Firefox,DE-NW-BOM,44795
1534265930,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,2c19850632cb23c1d556feba7a3deb5be1b7a3fa,Android,6,Chrome,DE--,
1534265930,0fbf7ea5c6ba996d54dc614ee3fc9118910b68d1,ConnectedTV,Other$Other,aabcc649ab2697c1702cafef3a2ce276a3739b0d,Linux,Other,Other,DE-HE-RDS,64560
1534265931,fd5b58631a0c37a10d7fc9f8057c14fb355a30cb,ConnectedTV,Sony$Other,7089ba547423a969fc92a16b1728a6baef28d13c,Linux,Other,Opera,DE-BE-BER,12529
1534265931,3adf175b239b8ba4cd1c312272efcabb27e2447a,ConnectedTV,LG$Other,0af3086e002e528778db38733d69b04049a91d63,Linux,Other,Other,DE-BW-STR,70180
1534265931,322bcac572ffb9bc3405da7e62c1a50b42e9f9de,Phone,Samsung$Other,e230a9849ce09f533d412ee55c0a88b0cb2a765c,Android,8,Chrome,DE-NW-KRE,47799
1534265931,4d68687983be1e719198583c9fe86075207918cb,PC,Other$Other,b9c22cf72d55210e303365983bce732371460c47,Windows,7,Chrome,DE-BE-BER,10179
1534265931,4d68687983be1e719198583c9fe86075207918cb,PC,Other$Other,b9c22cf72d55210e303365983bce732371460c47,Windows,7,Chrome,DE-BE-BER,10179
1534265931,4d68687983be1e719198583c9fe86075207918cb,PC,Other$Other,b9c22cf72d55210e303365983bce732371460c47,Windows,7,Chrome,DE-BE-BER,10179
1534265931,4d68687983be1e719198583c9fe86075207918cb,PC,Other$Other,b9c22cf72d55210e303365983bce732371460c47,Windows,7,Chrome,DE-BE-BER,10179
1534265931,4d68687983be1e719198583c9fe86075207918cb,PC,Other$Other,b9c22cf72d55210e303365983bce732371460c47,Windows,7,Chrome,DE-BE-BER,10179
1534265931,4d68687983be1e719198583c9fe86075207918cb,PC,Other$Other,b9c22cf72d55210e303365983bce732371460c47,Windows,7,Chrome,DE-BE-BER,10179
1534265931,4d68687983be1e719198583c9fe86075207918cb,PC,Other$Other,b9c22cf72d55210e303365983bce732371460c47,Windows,7,Chrome,DE-BE-BER,10179
1534265931,4d68687983be1e719198583c9fe86075207918cb,PC,Other$Other,b9c22cf72d55210e303365983bce732371460c47,Windows,7,Chrome,DE-BE-BER,10179
1534265931,4a9fe0f896ec4e6c9d87cf2239063012bb4132a3,ConnectedTV,Other$Other,8ae276dcb0eaca69ff6cddf5dbaf8b9962164878,Linux,Other,Other,DE-BW-STR,70180
1534265931,14ecccf9c9e78800de4ef6b909e4e34298798d55,Phone,Huawei$Other,60cba2e81a7988f9ae775da749209d03a3c12f65,Android,6,Chrome,DE-NI-WRY,27638
1534265931,14ecccf9c9e78800de4ef6b909e4e34298798d55,Phone,Huawei$Other,60cba2e81a7988f9ae775da749209d03a3c12f65,Android,6,Chrome,DE-NI-WRY,27638
1534265931,4ba2fe088c16a9e3e163d85ba51bbc64e54a0567,Phone,Other$Other,c4bb1963d35fbcf7e1917cc16d52ec49938d0ab0,Android,8,Chrome,DE-HE-ESW,37269
1534265932,82511181046b56fdc6e9e946157d9a3dc3989651,ConnectedTV,LG$Other,ea2308ec433f1263833c04cfed56b2af3c233c6a,Linux,Other,Other,AT-9-VIE,1120
1534265932,26852dd0f9560e1f545b75e7dd03cff505bbd74d,ConnectedTV,LG$Other,88d5af597230666f19a6992819e37984fb4f23f0,WebOS,Other,Chrome,DE-HH-HAM,20146
1534265932,5002869476663a1b435b9b4f09588888645e11d7,ConnectedTV,Philips$Other,f92fe979de17ba9b5e789f4788317f9bcc42a3ed,Linux,Other,Opera,DE-SN-LEJ,4275
1534265932,43929a3e6144eb9138ca3d124fc4500f77553e69,PC,Apple$Other,55914845e4d1cc0b791b776d17aa52f8eba2e3d5,macOS,10.10,Chrome,DE-BY-MUC,80796
1534265932,5011dcc39dea02bc4ebad597c96f230da8fe0238,ConnectedTV,Samsung$Other,1674a8f48abca13f4b0914fdb3fd31c7b834f77d,Other,Other,Other,DE--,
1534265932,c77d4b919ea1c8fa2f6319ea85f76a7adebca823,PC,Other$Other,3d3681ca04d55d813ce2504e34f4ddbf6bc78a4a,Windows,10,Edge,AT-3-DUR,2263
1534265932,c77d4b919ea1c8fa2f6319ea85f76a7adebca823,PC,Other$Other,3d3681ca04d55d813ce2504e34f4ddbf6bc78a4a,Windows,10,Edge,AT-3-DUR,2263
1534265933,214bb5833f070baf5fc64dd184a2ee97127ee4ce,Phone,Apple$iPhone,0d9380c4206fc499dc5b99e36fa27fa8043389d3,iOS,11,Safari,DE--,
1534265933,79222b3a50b534156d26873492c278b77165cc05,PC,Other$Other,9f3a956aaa07ea09ebe9902a1cc93d442a4e63c6,Windows,8,Firefox,DE-RP-WOR,67549
1534265933,23849594d81e0c89b104a19ee7187e20d894870d,PC,Other$Other,214fb9901f03b1d3be1e9def1bdba86feaa7a7ab,Windows,10,Opera,DE-BE-BER,12529
1534265933,23849594d81e0c89b104a19ee7187e20d894870d,PC,Other$Other,214fb9901f03b1d3be1e9def1bdba86feaa7a7ab,Windows,10,Opera,DE-BE-BER,12529
1534265933,23849594d81e0c89b104a19ee7187e20d894870d,PC,Other$Other,214fb9901f03b1d3be1e9def1bdba86feaa7a7ab,Windows,10,Opera,DE-BE-BER,12529
1534265933,23849594d81e0c89b104a19ee7187e20d894870d,PC,Other$Other,214fb9901f03b1d3be1e9def1bdba86feaa7a7ab,Windows,10,Opera,DE-BE-BER,12529
1534265933,23849594d81e0c89b104a19ee7187e20d894870d,PC,Other$Other,214fb9901f03b1d3be1e9def1bdba86feaa7a7ab,Windows,10,Opera,DE-BE-BER,12529
1534265933,23849594d81e0c89b104a19ee7187e20d894870d,PC,Other$Other,214fb9901f03b1d3be1e9def1bdba86feaa7a7ab,Windows,10,Opera,DE-BE-BER,12529
1534265933,dfb6a2a573974f3ca83a95693d828239d21265c2,Phone,Samsung$Other,9e84bba7c74dc1248d47b29e8828ffdad671fb68,Android,8,Chrome,DE-BY-LDH,84028
1534265933,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,8eb79204ce4057badc5b8422355aadb9f7f4ba73,Windows,8,Firefox,ES-M-MAD,28001
1534265934,d10a6d4fd0209c2cb04263e522df1ab871a354b4,ConnectedTV,JVC$Other,1b8badf2d20427dcc416747e10cedcec4605decb,Linux,Other,Opera,DE-HH-HAM,21109
1534265934,cedd94ccd9aa66c88d8b6ea325185d7ef22e892e,Phone,Lenovo$Other,a2f48fbd5cd367fb1f90180b8432609400054e09,Android,6,Chrome,DE-HE-GIG,65462
1534265934,cedd94ccd9aa66c88d8b6ea325185d7ef22e892e,Phone,Lenovo$Other,a2f48fbd5cd367fb1f90180b8432609400054e09,Android,6,Chrome,DE-HE-GIG,65462
1534265934,cedd94ccd9aa66c88d8b6ea325185d7ef22e892e,Phone,Lenovo$Other,a2f48fbd5cd367fb1f90180b8432609400054e09,Android,6,Chrome,DE-HE-GIG,65462
1534265934,cedd94ccd9aa66c88d8b6ea325185d7ef22e892e,Phone,Lenovo$Other,a2f48fbd5cd367fb1f90180b8432609400054e09,Android,6,Chrome,DE-HE-GIG,65462
1534265934,cedd94ccd9aa66c88d8b6ea325185d7ef22e892e,Phone,Lenovo$Other,a2f48fbd5cd367fb1f90180b8432609400054e09,Android,6,Chrome,DE-HE-GIG,65462
1534265934,9cad142f30940e597b374503059497ba9bf09e32,Phone,Other$Other,ed939782dcec1609c93d872b703e0c668d649f7b,Android,7,Chrome,DE-NW-GEK,45888
1534265934,60252390dd05ba39db2d3c5bca63fa9a631ffe4d,ConnectedTV,Other$Other,6eab5aab834d29b41a2bef6d47f919076a5470c0,Linux,Other,Opera,DE-NW-DUI,47169
1534265934,34fa9f7d92c4d91fefcaa385a17c2d1c6716fb1e,ConnectedTV,Panasonic$Other,bcb8123d70fad1e4e4d582f30515ac19b8e7f8c9,Other,Other,Other,CH-BE-BRN,3011
1534265935,6a5994917ca62555eac74ab349b1a990ef9aa10b,ConnectedTV,Samsung$Other,cfdc831e4ac41998520153b300923cb30f6ec637,Other,Other,Other,DE-SN-GHU,8371
1534265935,6f9cacfda0424bf7cee4e3f809c8cad8db8fa392,ConnectedTV,Telefunken$Other,4aa69cb1fc6d1a7f64799a073130eb5cebc5c1c7,Linux,Other,Opera,DE-NW-OEL,59302
1534265935,ba0965a32ee22f76f1caeaf52635d77eec1d73c2,PC,Other$Other,f74a0b4c59fcbecc84a078c65aeb14a195fc0282,Linux,Other,Other,DE-NI-VEC,49377
1534265935,c3b35bcf1213d8509528280645b66f533eb5fec2,Phone,Samsung$Other,d7e37ddd3752ec3041ae69501f5bc74d6b696f9c,Android,7,Chrome,DE-BW-,75323
1534265935,322a2488ae7da339e8e6db90c1eb84d543eff6b8,Phone,Apple$iPhone,aa5d7d300dc37f0ab35d2710f5bc0f5b53e7c1dc,iOS,10,Safari,DE-BW-,88416
1534265935,322a2488ae7da339e8e6db90c1eb84d543eff6b8,Phone,Apple$iPhone,aa5d7d300dc37f0ab35d2710f5bc0f5b53e7c1dc,iOS,10,Safari,DE-BW-,88416
1534265935,343161fe4bafae44dcd4402a82b94caf8bf0a596,PC,Apple$Other,5159796c6bca1a49c878553017918a206da9a70c,macOS,10.12,Firefox,DE-NW-HUE,50354
1534265935,343161fe4bafae44dcd4402a82b94caf8bf0a596,PC,Apple$Other,5159796c6bca1a49c878553017918a206da9a70c,macOS,10.12,Firefox,DE-NW-HUE,50354
1534265935,343161fe4bafae44dcd4402a82b94caf8bf0a596,PC,Apple$Other,5159796c6bca1a49c878553017918a206da9a70c,macOS,10.12,Firefox,DE-NW-HUE,50354
1534265935,343161fe4bafae44dcd4402a82b94caf8bf0a596,PC,Apple$Other,5159796c6bca1a49c878553017918a206da9a70c,macOS,10.12,Firefox,DE-NW-HUE,50354
1534265935,dd3664199b886c4b2140c51c3af3830fd4dd03d4,Phone,Samsung$Other,7926c8ea2aefbf0d8749e6269bda872d52fdda0b,Android,5,Chrome,DE-NW-DUI,45478
1534265936,2e021b56fb8cb96f99cad928bd7801aed02d2472,Phone,Samsung$Other,ae0cb626edfb021e5ff0bce20190b11db06c2b1a,Android,7,Chrome,DE-HH-HAM,20095
1534265936,678beb486c56fd43a457e5ab6183367953ba0894,ConnectedTV,LG$Other,6c6b2cd9b2b1c055b3e668b212013ee963937ac9,Linux,Other,Other,DE-NW-SGN,33803
1534265937,6edb01dc5a6a2973ac2f369574665d7b68417f73,ConnectedTV,Samsung$Other,af3dc520ee07a1edeb982618a57d1b28944f730d,Other,Other,Other,DE-BY-MUC,80796
1534265938,ea48b29e05da74493d397da3ac7533708e8790fd,Phone,Samsung$Other,354b346b93605d5e839682030f7d1a2596b3de15,Android,6,Chrome,DE-HE-POH,35415
1534265938,fff8bb1f547d6073f703ceba99f675facb16194f,Phone,Samsung$Other,1615378a32543ba20db326cc7ad83f465f134552,Android,7,Chrome,DE-BW-MHG,68169
1534265938,1bd8cc8a02fee899a640716db06b36ccf7ac6c4c,ConnectedTV,Samsung$Other,5573f9a6dd8c6ef338c808ee130efa12436816cd,Other,Other,Other,DE-MV-TTW,17168
1534265938,35880223f07f3040f80483915afccc52adf8f46c,ConnectedTV,Sony$Other,d6be4e16f96a541a47c656bab49baf4049edeef0,Linux,Other,Opera,DE-NW-CGN,50668
1534265938,37c9210a18cd4bc2e1ee894fb560474a39fa3d15,ConnectedTV,Samsung$Other,ccd8ef75b5f5a7a2e17473c24389a93624d9bb70,Other,Other,Other,DE-HE-HSM,63150
1534265938,0948546a2672a237a7d3964335d3fe42365d901d,PC,Other$Other,579d8aaab589e2960ee18b8d9d18debaf4ecd608,Windows,10,Edge,DE-RP-LUH,67069
1534265939,2ba9ecf65f6c10c09424a1503fcd27f460670730,ConnectedTV,Panasonic$Other,3314211f24344306dc59461a2a68328df9c41d93,Other,Other,Other,CH-BE-BRN,3004
1534265939,2752f4d06de2cb936c51346d1bd62c5568cb33e3,ConnectedTV,Samsung$Other,ce0db80ba2c75511f90e71ecffe9d21dbf466661,Other,Other,Other,DE-HH-HAM,20095
1534265939,5c808903c9899499d081b0c30c812966d669d9af,ConnectedTV,Philips$Other,aa01452648fb97c53d74e506e6e5759db7a2f058,Linux,Other,Opera,DE-NI-OSS,27711
1534265939,382d1d53739a5b3e8707bb9e8247d0b823a8aec8,PC,Other$Other,5436b408c21dd9e47ccb4526b8c884778d720bdc,Windows,7,MSIE,DE-HE-LFL,34253
1534265939,382d1d53739a5b3e8707bb9e8247d0b823a8aec8,PC,Other$Other,5436b408c21dd9e47ccb4526b8c884778d720bdc,Windows,7,MSIE,DE-HE-LFL,34253
1534265939,382d1d53739a5b3e8707bb9e8247d0b823a8aec8,PC,Other$Other,5436b408c21dd9e47ccb4526b8c884778d720bdc,Windows,7,MSIE,DE-HE-LFL,34253
1534265939,01338de8cc6cc62baf96f27a0707adecdf318b3c,PC,Other$Other,1089ca817fcda4cf24be0d9d8a96199d98e33c91,Windows,10,Chrome,DE-BY-MUC,80796
1534265939,01338de8cc6cc62baf96f27a0707adecdf318b3c,PC,Other$Other,1089ca817fcda4cf24be0d9d8a96199d98e33c91,Windows,10,Chrome,DE-BY-MUC,80796
1534265939,01338de8cc6cc62baf96f27a0707adecdf318b3c,PC,Other$Other,1089ca817fcda4cf24be0d9d8a96199d98e33c91,Windows,10,Chrome,DE-BY-MUC,80796
1534265939,01338de8cc6cc62baf96f27a0707adecdf318b3c,PC,Other$Other,1089ca817fcda4cf24be0d9d8a96199d98e33c91,Windows,10,Chrome,DE-BY-MUC,80796
1534265939,01338de8cc6cc62baf96f27a0707adecdf318b3c,PC,Other$Other,1089ca817fcda4cf24be0d9d8a96199d98e33c91,Windows,10,Chrome,DE-BY-MUC,80796
1534265939,01338de8cc6cc62baf96f27a0707adecdf318b3c,PC,Other$Other,1089ca817fcda4cf24be0d9d8a96199d98e33c91,Windows,10,Chrome,DE-BY-MUC,80796
1534265940,54a58c9ce93eb324b105234ade750ced57717a22,ConnectedTV,Aldi$Other,bfb5104aade22f8dce8d68ce179bf7aa8ca2ecd0,Linux,Other,Opera,DE-BY-WUE,97080
1534265940,5d4aacbe5df5c4ad09e0d57acea140b47f29a162,ConnectedTV,Samsung$Other,8e53ac160e40dd00d89bc109d7cbd3d1e6cac583,Other,Other,Other,AT-9-VIE,1130
1534265940,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,aee432d44898ab44e98cf3825082740b18cdd5f1,Windows,7,Firefox,DE-NW-GEK,45894
1534265940,d019615e0ec8d9cdbcb9f1cdb7b870636ca1fdb8,ConnectedTV,Samsung$Other,ee77f0c36202b8b90df973bfb47e8815e9523123,Other,Other,Other,DE-NW-BUE,32257
1534265940,ea2e39e55b0f28357bb9b851a2eda69dac10da22,PC,Other$Other,08d2b26c76551409e8adea75a6041708942c4597,Windows,10,Edge,DE-BW-BWB,75323
1534265940,ea2e39e55b0f28357bb9b851a2eda69dac10da22,PC,Other$Other,08d2b26c76551409e8adea75a6041708942c4597,Windows,10,Edge,DE-BW-BWB,75323
1534265940,ea2e39e55b0f28357bb9b851a2eda69dac10da22,PC,Other$Other,08d2b26c76551409e8adea75a6041708942c4597,Windows,10,Edge,DE-BW-BWB,75323
1534265940,ea2e39e55b0f28357bb9b851a2eda69dac10da22,PC,Other$Other,08d2b26c76551409e8adea75a6041708942c4597,Windows,10,Edge,DE-BW-BWB,75323
1534265940,d8952f688061806eca5062ffd170b16572e8e8b5,ConnectedTV,Samsung$Other,7065039c2241db14da1ef76a1256baed66860de7,Other,Other,Other,DE-NI-75M,21789
1534265940,f7a66626bb9e88e72609ff66fac7d0777558d4d2,Phone,Samsung$Other,504d697f3a05bdf62dc152b36a409e70ed71907e,Android,7,Chrome,DE-HH-HAM,22081
1534265940,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,e229ea1e970deb7a457def767aac5961b5e2fdbc,Android,8,Chrome,CH-BS-BSL,4001
1534265941,22fb2394742e02b828784d221d42ae38821dd4aa,ConnectedTV,Samsung$Other,4c55afbae58a7a3409f08a3bc83f8607aad4ce7a,Other,Other,Other,DE-RP-,56072
1534265941,73c3d49ce53a072cec4c24d041f40e5505cdc222,ConnectedTV,Sony$Other,22d6f60135e9062d52a6f73134b0f0621a595cc5,Linux,Other,Opera,DE-BY-RGM,90489
1534265941,41ef013c77f38e795a6a4c72adeccb7254ddde2a,ConnectedTV,Samsung$Other,1ba3e32a6ea4725346ea8dcb4bdfcd31c73546c2,Other,Other,Other,AT--,
1534265941,e65fc517549257aec7be487ccd3dd802e21e7d27,ConnectedTV,Panasonic$Other,188fce68e5e2f88f07c7c5fe4b5c8a1c82168651,Other,Other,Other,DE-NW-ESP,32339
1534265941,96214b6e00206f55cd448fa9795872d336c250bf,PC,Other$Other,dcdc25ca310b30c87b489a060c6c382cf77908e5,Windows,10,Chrome,DE-NW-DTM,44143
1534265942,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,0f4d8da957f3ed26ad410a868a6730ea7d3b58f6,iOS,11,Safari,DE-NW-SGE,57072
1534265942,3a23576218a1fa7bfd5009c1dd676287e025a61e,PC,Other$Other,8ce9aafd2d332a6c24d3a7650d426abab1d748aa,Windows,10,Edge,DK-83-RDK,6230
1534265942,712da00563111a43778d6c44c2e32562dbd7519d,Phone,Other$Other,51b2d0f95d7d305e54faacee4cf91be40ecc4504,Android,7,Chrome,DE-NW-WAN,59581
1534265942,712da00563111a43778d6c44c2e32562dbd7519d,Phone,Other$Other,51b2d0f95d7d305e54faacee4cf91be40ecc4504,Android,7,Chrome,DE-NW-WAN,59581
1534265942,bdfc72504be990408073c1aa8e5dc6caaedddd19,ConnectedTV,Telefunken$Other,624293e3e8a31f4eeea45bf15435c537649b0307,Linux,Other,Opera,BE--,
1534265942,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,4d8c290d86a68bbaf77d6bd35ea84206c1961b82,Android,8,Chrome,DE-HE-GIE,35396
1534265942,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,4d8c290d86a68bbaf77d6bd35ea84206c1961b82,Android,8,Chrome,DE-HE-GIE,35396
1534265942,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,4d8c290d86a68bbaf77d6bd35ea84206c1961b82,Android,8,Chrome,DE-HE-GIE,35396
1534265943,0351fa068d369844f6cbd5e956761ced7a63d46a,PC,Other$Other,6dc83de7bd43311af70d9b73022401f7b97497a1,Windows,10,Firefox,DE-BB-NPP,16816
1534265943,0351fa068d369844f6cbd5e956761ced7a63d46a,PC,Other$Other,6dc83de7bd43311af70d9b73022401f7b97497a1,Windows,10,Firefox,DE-BB-NPP,16816
1534265943,0351fa068d369844f6cbd5e956761ced7a63d46a,PC,Other$Other,6dc83de7bd43311af70d9b73022401f7b97497a1,Windows,10,Firefox,DE-BB-NPP,16816
1534265943,0351fa068d369844f6cbd5e956761ced7a63d46a,PC,Other$Other,6dc83de7bd43311af70d9b73022401f7b97497a1,Windows,10,Firefox,DE-BB-NPP,16816
1534265944,506fe8a20d5a2886d4973a82b29002c299017735,ConnectedTV,LG$Other,4624e554a832c66ba4bb3edce027870664ebbe3f,WebOS,Other,Chrome,DE-BW-SWI,71701
1534265944,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,c920d2c35e3240bf7143699051e141a9677f88a0,Windows,10,Firefox,DE-HH-HAM,20095
1534265944,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,c920d2c35e3240bf7143699051e141a9677f88a0,Windows,10,Firefox,DE-HH-HAM,20095
1534265944,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,c920d2c35e3240bf7143699051e141a9677f88a0,Windows,10,Firefox,DE-HH-HAM,20095
1534265944,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,c920d2c35e3240bf7143699051e141a9677f88a0,Windows,10,Firefox,DE-HH-HAM,20095
